PSNR1,SSIM1,PSNR2,SSIM2
18.912249409968318,0.8519625277637668,30.293256686885456,0.9209329929256231
16.136695051368136,0.6576295327670375,34.176355369792304,0.9487976285653876
26.593153120488783,0.9152924750496098,35.88411511421534,0.9458539542990744
17.983762390562298,0.8355457147549513,36.28726790419681,0.9667948316461388
20.085951977863612,0.8531946562993433,24.10149015136283,0.810528261756518
20.083983281637437,0.8583524950795279,37.66337717380542,0.9788387978121497
34.21215358593881,0.9249753915774445,38.46157153393763,0.9386815744599167
20.24613207302155,0.8260294855635023,26.427778492374166,0.8470438600318944
19.749621571101116,0.8431128831947357,26.986458440326388,0.8437645311508578
20.007572430300335,0.8871109981984499,35.21459812098462,0.9458550984329639
18.91981686016622,0.8801864847616082,33.944882028929044,0.9558077696338066
19.749865201043896,0.8879033765476592,35.459436305848186,0.9579869498232564
22.934367516106526,0.7818632178875705,38.190643746796155,0.968440061419734
26.163422057832506,0.8249903709801414,34.353240379674396,0.9391948964633158
20.49670253770558,0.888762001999379,34.93312337406265,0.9472448859344474
20.10131800270146,0.8483246141002695,31.523676735756034,0.8917106246440895
20.123367782598308,0.920580618640723,35.94797189696957,0.9617533430891996
19.242083337418705,0.8288490843707459,31.035865827779222,0.9204903674262095
19.60660083808424,0.8493081875140585,31.830952073367737,0.9318314733332486
19.755161930312575,0.8697595418775924,37.60619392097446,0.973462753606993
19.420067170894516,0.8859046113518517,34.46731582720978,0.9505375004918709
20.50510762855921,0.8873900742476449,33.599388883771,0.9565386616535734
26.875472875404228,0.9260987290080536,38.384016690785636,0.9656924823376752
20.131302469919767,0.888151409342809,34.53562855003237,0.9649464487299482
20.080002733662916,0.8333481961758138,29.46178392967525,0.9195729579775603
20.226726788550646,0.8928698678339876,32.6897043080043,0.943307600208921
19.543660447447444,0.8827789539528038,35.48281326225553,0.9599322734252532
19.697612127719893,0.859760960745259,36.10775181589282,0.974256384188478
20.205228452535987,0.8148010986983797,31.29599089744755,0.9202179065909594
20.437249686146473,0.8609033773381408,23.913517482593637,0.9438089894151998
30.448981511290455,0.8675579988415298,36.00017964382723,0.9251693252585604
20.637346377441954,0.853847735484229,33.70550148058375,0.9501294768218149
20.910063822477504,0.8931051279975614,35.30207906095596,0.9501737145424297
26.52487183962821,0.9274634152199118,39.77820277590549,0.9677935436994285
20.193246969243827,0.8665527631792693,31.803976380908153,0.9152027077301125
18.09971056791675,0.847501061834378,37.13235983838262,0.9722617872171853
20.304329755944455,0.8543011713634037,32.93626489035429,0.9565187146926949
21.48280588376454,0.8663225493254286,38.0513425572765,0.9795973887397661
21.084867478272784,0.7806513094977647,26.33253988775918,0.8607214119126242
19.792815653703144,0.8686454490678398,24.2216779716968,0.9104365178467738
20.08880086838485,0.8582392491535471,37.399841922362626,0.9781664946240888
25.111838192382677,0.8202440150012672,27.879521064029902,0.8331390141475014
19.212704035954907,0.8640347473329321,30.566118855685374,0.9190784093947308
20.33412683493259,0.8572186026193022,35.119235631810774,0.9655057300914288
19.366648810536002,0.8642510025577615,34.53433653353224,0.9516586404540215
14.187001064706049,0.7385333994178481,33.27920594544201,0.9693161221406571
19.895085932533448,0.8001139864733529,27.09000688874225,0.829654224799082
20.071585751940965,0.8533396777798699,32.745807810312634,0.9501061181656839
16.41755554724274,0.6563894334337067,31.9000082881608,0.9502365019148037
19.78010866711179,0.8800600816105113,33.857384327127214,0.9395974696374513
17.486089131454694,0.7776827428216546,34.12805490206104,0.9538297890864705
19.82855327236129,0.8334452834839914,27.032662151349296,0.8461983369228333
18.420576605732254,0.8648060949588233,34.928184962016104,0.9548205286380429
19.818455429838234,0.8482839697094654,29.432664694272738,0.8642054578277363
20.79593026049229,0.8851705139561267,34.584122829791895,0.9381965112607163
19.947869470426355,0.858235201689877,35.13102595380788,0.935996530638257
19.57853259091405,0.8469001628726449,23.712434830042675,0.9462616247605098
20.655911749999447,0.7832301126035831,24.9966414604749,0.8326515230628587
19.557529836759088,0.8881626661964838,35.46317095555772,0.9644815520293233
21.869616313816742,0.8092974249331896,27.101788344119417,0.8644014032091385
18.16265860349666,0.7929742123446754,30.130115926336146,0.8864656638744138
20.02725318067698,0.870410115435204,34.11508183743403,0.9396984966408368
20.076623249637755,0.8631987018398072,35.98593584561295,0.9746311282751661
20.52429346075246,0.9083910765359516,33.843817558924215,0.9545795251190627
20.693372546483054,0.8261437696122688,29.309779796682477,0.8520812186793115
23.658146394999008,0.8664255019617279,31.101217913011617,0.9013888854919835
20.907129102142427,0.8924686106553306,33.55586324781269,0.9496275179837989
22.892692636798103,0.8630645020922469,36.51594486003128,0.9686849739488189
19.769450159307436,0.8789305156590037,34.61331250923877,0.9570586320676582
19.410140361145565,0.8840214548180216,32.95618404575079,0.9446346767755539
33.029003158803675,0.9674443016183357,39.80944870107747,0.9705607902910671
20.28120633213975,0.8930087186738691,35.276367010333026,0.9645868864178212
19.711212537967057,0.8591640507150085,34.85223422944075,0.9558464338285422
20.049512805425046,0.8651613815746251,32.93836800152973,0.9372566707806969
20.06372404850776,0.8432803945715384,31.231909014591757,0.9095666787068776
20.614072563258517,0.8239217542170085,26.22830601999532,0.83327416515968
24.25381913725642,0.863424454966186,39.75780878854896,0.9771150757863315
31.72501966476321,0.9075161752383779,35.210738526302315,0.9493434374433415
19.96696140608005,0.8328039015976832,28.286132801138333,0.9055731204058387
19.6832171238921,0.835821214855647,29.0948701724492,0.869982063723216
32.700295195517334,0.8332422555976314,32.18172417005265,0.8121742681105818
18.659221495026465,0.8151995741825347,33.011194833501214,0.9397734275224536
21.02953434139713,0.886116522840311,34.39407195120467,0.9459859384968722
19.721971567944575,0.814534541865393,28.234542737496852,0.8374318618145487
20.34254476780374,0.8604791249639776,39.061471889696925,0.9790281551301881
23.846658745759804,0.8121541970365344,27.929988579745135,0.8528198277663468
20.77249882487756,0.8728489120809854,35.554653921467924,0.95233318143534
19.2511417437495,0.8357806887877367,32.38013119438702,0.9310596293631809
17.399770456162432,0.7536241418504553,35.4273032461568,0.964308634831359
19.349150963167173,0.8650542015350806,36.9684550784161,0.9373932623327788
13.262207502421195,0.47851357312314025,31.077574635393816,0.9334093604049096
20.10016736978637,0.8617419346601867,36.828506866369715,0.9785755427610372
20.034410866196453,0.8860020473558888,34.6197508656899,0.9532919396920216
20.98544069737562,0.9015836068952531,33.82010984000901,0.9450701816748232
19.662735351942707,0.8625968864976241,38.38945836091936,0.972308725989193
18.487654748111066,0.8494559490165502,34.97211355501464,0.9605475105482278
18.788387107681004,0.8505013854062249,35.026133640940806,0.9400035170048721
20.1817507792086,0.8556353081945716,28.497515924629134,0.8945779831175562
20.520128038511054,0.8806434836954531,33.98412305919948,0.9373675575905844
19.514609054901907,0.8509570082331818,32.84056115717484,0.9428476108406413
20.38262089072441,0.9319259316143548,35.34604535231436,0.9544508274547253
18.956155079235103,0.8336125047658,24.840648122254937,0.8940424762044831
20.034288469059945,0.8528210658366364,33.51415426385239,0.9254026672182908
27.921372701532604,0.8754420093912263,33.47682334597134,0.9270733720002419
19.74498560147121,0.8532093903892377,35.07016035957149,0.9467581245589999
22.795221161929845,0.8571463476285042,35.35523890298222,0.962184271413642
20.226619368162773,0.8680746872150428,34.070557314598375,0.9316412018799752
20.011685518205557,0.8397337687020022,33.98824643083906,0.954547019075595
18.747743188255505,0.8565289931025823,30.953576759464717,0.9276372193010595
21.495387941609508,0.8609805103192857,31.134880461258383,0.9624398604395287
28.80484892099766,0.9328932814225526,40.271065374381706,0.9642010449787861
19.284435919077044,0.8026674333039471,16.06708416368218,0.7892619372020974
11.996804308790512,0.38277525741260277,35.17339768265005,0.9560795999335466
18.952630493601507,0.8659300134550075,31.030548463945813,0.9361409665233492
30.617995649369128,0.8725722506637891,31.88900887740758,0.8757549657552436
20.222267767419577,0.8675829757500236,35.77956459605658,0.9607738416783108
20.441706296551413,0.8710501004670076,32.7018259886257,0.9346682163919547
27.057216396832914,0.9459122850798045,38.17660222608408,0.9779513851608818
18.653663380695203,0.8309082886712789,33.33882927713843,0.9559239596316734
19.97977182981562,0.8482226405972544,30.65241474214144,0.9066161241730463
18.63117576877637,0.8283218364235261,31.53109192222813,0.942450249130896
21.405331713997494,0.8598439651167047,36.00554514459793,0.9664592751105899
19.83476179965914,0.8696248719758424,35.09161034431684,0.9506276423469814
19.69437654849053,0.8526624441706055,37.9517014210573,0.9698705711500023
19.492072398247934,0.8339083156027753,31.58451959394852,0.9373349555734264
13.008886729498602,0.4676084342740006,28.498956530895004,0.9126912553351515
20.5299057050629,0.8490989829295889,31.552215046741843,0.9127412100022297
34.38647280110789,0.9214554374028272,40.34572476980629,0.9560990859292645
24.05000005405207,0.8438750901673795,34.37255994026019,0.9515598843679384
20.020949150207933,0.8551093997805923,32.41620348424556,0.90907334880908
19.461185810167407,0.9250206053557578,34.90602813132669,0.960815651565989
20.54133727029712,0.9124549781976646,32.728865722242375,0.9395005536014248
18.077594488707135,0.7950522955960645,33.34121732396963,0.9558089733932374
19.619585958009935,0.8904511306264536,34.67862964347812,0.9322857599702755
19.669027565952085,0.8884487765801153,31.2338313535262,0.9029754754387787
25.681840864154353,0.834700401478487,28.92794004820219,0.861502038714626
20.529638215705024,0.8657468702939057,34.8571095365264,0.9573441935610383
29.377748446034133,0.8674068279972345,30.317975995894354,0.8475950140490521
18.86890999675146,0.7128077371447721,29.831633444328318,0.8503488204919846
25.73884585522505,0.8775534404919875,33.67956387581923,0.8928134878264201
18.570064053010128,0.6888069816869092,16.94997918572173,0.6392516587106964
18.135490869583023,0.4913417251681255,19.754252721411376,0.5162836048009132
18.373871414169376,0.5543185705647999,22.023572679653167,0.6654907182077895
19.3392166779859,0.7049328198544176,22.120408235407982,0.7616304225448838
20.575350459045445,0.5967775875758695,23.27624536547758,0.5951239396608368
23.618822409265423,0.8754537134356165,32.3218926556184,0.941271060140469
20.04210604976378,0.5847328015458861,23.405384239389242,0.5966003439766067
18.275994074932584,0.6159086030649242,22.100614929477707,0.6553370810158667
20.46580648849812,0.7099353510366453,25.38763915464418,0.7366704954747298
20.637378201874853,0.7896688256897527,24.353176351256703,0.8203533906203746
23.137270820048208,0.722977429081974,27.026833279307716,0.7313137784843455
19.842119326771133,0.8025942412523797,22.14037790581036,0.8072561075165998
23.868296546320032,0.8282821140931986,31.68480203516185,0.9384015934175184
24.523499941662696,0.8216425224271093,28.089952784656745,0.821312502259084
17.483980975450347,0.5705685566054055,24.033525731475688,0.609008656481909
21.153475601964672,0.5899731176830676,23.552190258122234,0.5804317352133289
18.063063325356097,0.8450128202923028,33.921138071615545,0.9452711703387812
26.110463694489066,0.894708063244818,33.60919566718095,0.9258808494028757
25.674228141604466,0.8850364832459342,31.122966585652172,0.916854138316534
20.5751943111502,0.8403959228572476,30.54734116472273,0.9367455414934085
18.110292736208397,0.6363704864381768,22.61486820673384,0.6906035090562909
17.045105079530913,0.564391017390076,22.975788504373792,0.5984123413488942
22.787116474126595,0.7192395292751789,24.836187053625054,0.6975317961465733
24.001394062331478,0.8200937397411788,28.436608744133647,0.8063107999699918
23.12897059796255,0.7180686205915195,25.894162861474584,0.730231021619684
25.374912192440384,0.7700351268442188,31.246405276338347,0.8750016190898701
24.810662593603237,0.8606573430029809,29.4744386655711,0.8800897895942361
19.590198018361335,0.7884426192386416,28.38530097792431,0.8747678611926947
18.927572739047307,0.5919188280983205,22.39110030471918,0.6769569289270013
18.210167567695066,0.8307979722309997,26.56388309192365,0.880866985021327
17.572475289583263,0.8060922859401459,28.441751337354834,0.8641652865797279
21.77545931134044,0.7944829564061128,25.466146177355323,0.7931198767753006
23.472906914638692,0.6969335017557676,26.395136009557547,0.7160331108899901
19.90289595594369,0.7712139571606089,26.46115456047381,0.8254104724948488
20.80049363081602,0.7947573605927841,27.035658383495864,0.8461507621398173
26.07280525582626,0.8684450556520833,32.843323894100465,0.9267917710975686
16.086320243436486,0.48929976542269715,20.666421870787723,0.5016844099892591
18.119831349958087,0.5540947858057071,20.07181946794674,0.6262972880776124
